Timestamp,Y_Hidung,Y_Posisi_Awal,Status_Gerakan
2026-06-05 19:16:27,307,164,Center,Lompat
2026-06-05 19:16:27,323,168,Center,Lompat
2026-06-05 19:16:39,440,201,Right,Geser Kanan
2026-06-05 19:16:44,190,184,Left,Geser Kiri
2026-06-05 19:16:46,308,170,Center,Lompat
2026-06-05 19:16:46,312,152,Center,Lompat
2026-06-05 19:16:47,312,167,Center,Lompat
2026-06-05 19:16:48,211,176,Left,Geser Kiri
2026-06-05 19:16:50,303,164,Center,Lompat
2026-06-05 19:16:50,296,161,Center,Lompat
2026-06-05 19:16:51,344,154,Center,Lompat
2026-06-05 19:16:51,355,147,Center,Lompat
2026-06-05 19:16:52,314,152,Center,Lompat
2026-06-05 19:16:53,315,279,Center,Merunduk
2026-06-05 19:16:53,290,399,Center,Merunduk
2026-06-05 19:16:54,282,412,Center,Merunduk
2026-06-05 19:16:54,296,196,Center,Lompat
2026-06-05 19:16:55,303,189,Center,Lompat
2026-06-05 19:16:56,291,259,Center,Merunduk
2026-06-05 19:16:56,310,202,Center,Lompat
2026-06-05 19:16:57,318,200,Center,Lompat
2026-06-05 19:16:57,213,205,Left,Geser Kiri
2026-06-05 19:16:59,74,183,Left,Lompat
2026-06-05 19:17:00,107,189,Left,Lompat
2026-06-05 19:17:00,443,380,Left,Merunduk
2026-06-05 19:17:01,426,387,Left,Merunduk
2026-06-05 19:17:01,490,440,Left,Lompat
2026-06-05 19:17:02,536,382,Left,Lompat
2026-06-05 19:17:09,302,271,Center,Merunduk
2026-06-05 19:17:10,317,292,Center,Merunduk
2026-06-05 19:17:12,285,126,Center,Lompat
2026-06-05 19:17:12,293,124,Center,Lompat
2026-06-05 19:17:15,393,263,Center,Merunduk
2026-06-05 19:17:16,430,303,Center,Merunduk
2026-06-05 19:17:19,282,191,Center,Lompat
2026-06-05 19:17:23,220,204,Left,Geser Kiri
2026-06-05 19:17:29,420,152,Right,Geser Kanan
2026-06-05 19:17:31,222,150,Left,Geser Kiri
2026-06-05 19:17:33,308,282,Center,Merunduk
2026-06-05 19:17:34,310,314,Center,Merunduk
2026-06-05 19:17:35,204,138,Left,Geser Kiri
2026-06-05 19:17:43,200,180,Left,Geser Kiri
2026-06-05 19:17:49,322,191,Center,Lompat
2026-06-05 19:17:49,322,192,Center,Lompat
2026-06-05 19:17:52,323,193,Center,Lompat
2026-06-05 19:17:52,324,190,Center,Lompat
2026-06-05 19:17:56,286,238,Center,Lompat
2026-06-05 19:17:56,287,237,Center,Lompat
2026-06-05 19:17:56,287,235,Center,Lompat
2026-06-05 19:17:59,312,189,Center,Lompat
2026-06-05 19:18:00,212,241,Center,Lompat
2026-06-05 19:18:01,190,249,Left,Geser Kiri
2026-06-05 19:18:02,419,246,Right,Geser Kanan
2026-06-05 19:18:07,312,177,Center,Lompat
2026-06-05 19:18:08,309,173,Center,Lompat
2026-06-05 19:18:08,307,174,Center,Lompat
2026-06-05 19:18:09,307,175,Center,Lompat
2026-06-05 19:18:09,310,175,Center,Lompat
2026-06-05 19:18:12,311,185,Center,Lompat
2026-06-05 19:18:14,221,230,Left,Geser Kiri
2026-06-05 19:18:15,207,267,Left,Merunduk
2026-06-05 19:18:16,292,222,Center,Lompat
2026-06-05 19:18:16,363,195,Center,Lompat
2026-06-05 19:18:17,366,194,Center,Lompat
2026-06-05 19:18:17,361,187,Center,Lompat
2026-06-05 19:18:18,315,176,Center,Lompat
2026-06-05 19:18:22,315,188,Center,Lompat
2026-06-05 19:18:34,222,212,Left,Geser Kiri
2026-06-05 19:18:36,445,210,Right,Geser Kanan
2026-06-05 19:18:37,517,237,Right,Lompat
2026-06-05 19:18:43,307,198,Center,Lompat
2026-06-05 19:18:44,323,207,Center,Lompat
2026-06-05 19:19:06,347,184,Center,Lompat
2026-06-05 19:19:06,326,179,Center,Lompat
2026-06-05 19:19:12,422,241,Right,Geser Kanan
2026-06-05 19:19:12,476,260,Right,Merunduk
2026-06-05 19:19:15,418,210,Right,Geser Kanan
2026-06-05 19:19:20,444,219,Right,Geser Kanan
2026-06-05 19:19:22,205,227,Left,Geser Kiri
2026-06-05 19:19:23,272,261,Center,Merunduk
2026-06-05 19:19:24,297,362,Center,Merunduk
2026-06-05 19:19:24,307,323,Center,Merunduk
2026-06-05 19:19:25,432,226,Right,Geser Kanan
2026-06-05 19:19:30,332,261,Center,Merunduk
2026-06-05 19:19:30,329,376,Center,Merunduk
2026-06-05 19:19:31,327,279,Center,Merunduk
2026-06-05 19:19:32,201,218,Left,Geser Kiri
2026-06-05 19:19:34,190,216,Left,Geser Kiri
2026-06-05 19:19:35,426,215,Right,Geser Kanan
2026-06-05 19:19:36,380,206,Center,Lompat
2026-06-05 19:19:37,372,183,Center,Lompat
2026-06-05 19:19:37,445,177,Right,Geser Kanan
2026-06-05 19:19:41,424,235,Right,Geser Kanan
2026-06-05 19:19:41,438,288,Right,Merunduk
2026-06-05 19:19:41,506,294,Right,Lompat
2026-06-05 19:19:42,529,341,Right,Lompat
2026-06-05 19:19:42,527,372,Right,Merunduk
2026-06-05 19:19:43,522,375,Right,Merunduk
2026-06-05 19:19:43,460,372,Right,Merunduk
2026-06-05 19:19:44,439,363,Right,Lompat
2026-06-05 19:19:44,431,385,Right,Merunduk
2026-06-05 19:19:45,512,396,Right,Merunduk
2026-06-05 19:19:45,499,382,Right,Merunduk
2026-06-05 19:19:45,503,371,Right,Merunduk
2026-06-05 19:19:46,450,361,Right,Merunduk
2026-06-05 19:19:46,446,356,Right,Merunduk
2026-06-05 19:19:47,450,357,Right,Merunduk
2026-06-05 19:19:47,455,352,Right,Merunduk
2026-06-05 19:19:48,451,347,Right,Merunduk
2026-06-05 19:19:48,452,351,Right,Merunduk
2026-06-05 19:19:49,455,353,Right,Merunduk
2026-06-05 19:19:49,451,356,Right,Lompat
2026-06-05 19:19:49,440,345,Right,Merunduk
2026-06-05 19:19:50,481,335,Right,Merunduk
2026-06-05 19:19:50,479,335,Right,Merunduk
2026-06-05 19:19:51,484,337,Right,Lompat
2026-06-05 19:19:51,488,345,Right,Merunduk
2026-06-05 19:19:52,488,359,Right,Merunduk
2026-06-05 19:19:52,488,363,Right,Merunduk
2026-06-05 19:19:53,487,364,Right,Merunduk
2026-06-05 19:19:53,488,364,Right,Merunduk
2026-06-05 19:19:54,488,364,Right,Merunduk
2026-06-05 19:19:54,489,365,Right,Merunduk
2026-06-05 19:19:55,489,367,Right,Merunduk
2026-06-05 19:19:55,489,368,Right,Merunduk
2026-06-05 19:19:55,489,368,Right,Merunduk
2026-06-05 19:19:56,488,368,Right,Merunduk
2026-06-05 19:19:56,488,368,Right,Merunduk
2026-06-05 19:19:57,488,369,Right,Merunduk
2026-06-05 19:19:57,488,369,Right,Merunduk
2026-06-05 19:19:58,486,368,Right,Merunduk
2026-06-05 19:19:58,485,369,Right,Merunduk
2026-06-05 19:19:58,486,369,Right,Merunduk
2026-06-05 19:19:59,483,369,Right,Merunduk
2026-06-05 19:19:59,481,365,Right,Merunduk
2026-06-05 19:20:00,482,364,Right,Merunduk
2026-06-05 19:20:00,482,366,Right,Merunduk
2026-06-05 19:20:01,490,366,Right,Merunduk
2026-06-05 19:20:01,555,370,Right,Merunduk
2026-06-05 19:20:02,567,368,Right,Merunduk
2026-06-05 19:20:02,568,372,Right,Merunduk
2026-06-05 19:20:02,560,373,Right,Merunduk
2026-06-05 19:20:03,556,374,Right,Merunduk
2026-06-05 19:20:03,555,374,Right,Merunduk
2026-06-05 19:20:04,559,374,Right,Merunduk
2026-06-05 19:20:04,557,377,Right,Merunduk
2026-06-05 19:20:05,536,378,Right,Merunduk
2026-06-05 19:20:05,549,376,Right,Merunduk
2026-06-05 19:20:06,484,353,Right,Merunduk
2026-06-05 19:20:06,477,346,Right,Merunduk
2026-06-05 19:20:07,478,345,Right,Merunduk
2026-06-05 19:20:07,465,343,Right,Merunduk
2026-06-11 10:04:24,823,434,Center,Merunduk
2026-06-11 10:04:24,321,358,Center,Lompat
2026-06-11 10:04:25,310,416,Center,Merunduk
2026-06-11 10:04:25,319,425,Center,Merunduk
2026-06-11 10:04:25,333,422,Center,Merunduk
2026-06-11 10:04:26,336,358,Center,Merunduk
2026-06-11 10:04:26,324,357,Center,Merunduk
2026-06-11 10:04:27,325,377,Center,Merunduk
2026-06-11 10:04:27,318,381,Center,Merunduk
2026-06-11 10:04:28,301,347,Center,Lompat
2026-06-11 10:04:28,304,343,Center,Lompat
2026-06-11 10:04:28,311,341,Center,Lompat
2026-06-11 10:04:29,311,340,Center,Lompat
2026-06-11 10:04:29,310,345,Center,Lompat
2026-06-11 10:04:30,308,349,Center,Lompat
2026-06-11 10:04:30,312,354,Center,Lompat
2026-06-11 10:04:31,311,356,Center,Lompat
2026-06-11 10:04:31,317,356,Center,Lompat
2026-06-11 10:04:31,321,357,Center,Lompat
2026-06-11 10:04:32,315,358,Center,Lompat
2026-06-11 10:04:32,311,364,Center,Lompat
2026-06-11 10:04:33,309,384,Center,Merunduk
2026-06-11 10:04:33,310,386,Center,Merunduk
2026-06-11 10:04:34,288,392,Center,Merunduk
2026-06-11 10:04:34,270,393,Center,Merunduk
2026-06-11 10:08:16,247,410,Center,Merunduk
2026-06-11 10:08:16,248,406,Center,Lompat
2026-06-11 10:08:17,246,400,Center,Lompat
2026-06-11 10:08:17,251,397,Center,Lompat
2026-06-11 10:08:18,247,386,Center,Merunduk
2026-06-11 10:08:18,231,278,Center,Merunduk
2026-06-11 10:08:18,232,275,Center,Merunduk
2026-06-11 10:08:19,233,310,Center,Merunduk
2026-06-11 10:08:19,230,322,Center,Lompat
2026-06-11 10:08:20,218,319,Center,Lompat
2026-06-11 10:08:20,227,319,Center,Lompat
2026-06-11 10:08:21,226,312,Center,Lompat
2026-06-11 10:08:21,224,311,Center,Lompat
2026-06-11 10:08:21,223,309,Center,Lompat
2026-06-11 10:08:22,227,309,Center,Lompat
2026-06-11 10:08:22,229,305,Center,Lompat
2026-06-11 10:08:23,231,302,Center,Lompat
2026-06-11 10:08:23,231,301,Center,Lompat
2026-06-11 10:08:23,231,313,Center,Merunduk
2026-06-11 10:08:24,237,331,Center,Merunduk
2026-06-11 10:08:24,238,335,Center,Merunduk
2026-06-11 10:08:25,301,333,Center,Merunduk
2026-06-11 10:08:25,305,333,Center,Merunduk
2026-06-11 10:08:25,191,339,Center,Merunduk
2026-06-11 10:08:26,158,344,Center,Merunduk
2026-06-11 10:08:26,147,344,Center,Merunduk
2026-06-11 10:08:27,135,349,Center,Merunduk
2026-06-11 10:08:27,133,350,Center,Merunduk
2026-06-11 10:08:28,142,347,Center,Merunduk
2026-06-11 10:08:28,143,347,Center,Merunduk
2026-06-11 10:08:28,175,346,Center,Merunduk
2026-06-11 10:08:29,190,341,Center,Merunduk
2026-06-11 10:08:29,195,340,Center,Merunduk
2026-06-11 10:08:30,197,339,Center,Merunduk
2026-06-11 10:08:30,214,334,Center,Merunduk
2026-06-11 10:08:30,219,325,Center,Merunduk
2026-06-11 10:08:31,220,315,Center,Merunduk
2026-06-11 10:08:31,218,317,Center,Merunduk
2026-06-11 10:08:32,217,319,Center,Merunduk
2026-06-11 10:08:32,220,321,Center,Merunduk
2026-06-11 10:08:32,221,321,Center,Merunduk
2026-06-11 10:08:33,224,319,Center,Merunduk
2026-06-11 10:08:33,224,319,Center,Merunduk
2026-06-11 10:08:34,223,311,Center,Merunduk
2026-06-11 10:08:34,221,210,Left,Geser Kiri
2026-06-11 10:08:37,417,167,Right,Geser Kanan
2026-06-11 10:08:39,462,328,Center,Merunduk
2026-06-11 10:08:40,435,319,Center,Merunduk
2026-06-11 10:08:40,425,316,Center,Merunduk
2026-06-11 10:08:41,413,313,Center,Merunduk
2026-06-11 10:08:41,407,310,Center,Merunduk
2026-06-11 10:08:42,404,320,Center,Merunduk
2026-06-11 10:08:42,428,318,Center,Lompat
2026-06-11 10:08:42,426,316,Center,Lompat
2026-06-11 10:08:43,430,315,Center,Merunduk
2026-06-11 10:08:43,441,317,Center,Lompat
2026-06-11 10:08:44,443,324,Center,Merunduk
2026-06-11 10:08:44,444,325,Center,Merunduk
2026-06-11 10:08:45,437,317,Center,Merunduk
2026-06-11 10:08:45,409,314,Center,Merunduk
2026-06-11 10:08:46,411,320,Center,Merunduk
2026-06-11 10:08:46,446,321,Center,Merunduk
2026-06-11 10:08:46,446,320,Center,Merunduk
2026-06-11 10:08:47,445,320,Center,Merunduk
2026-06-11 10:08:47,443,322,Center,Merunduk
2026-06-11 10:08:48,448,321,Center,Merunduk
2026-06-11 10:08:48,450,322,Center,Merunduk
2026-06-11 10:08:49,451,323,Center,Merunduk
2026-06-11 10:08:49,450,323,Center,Merunduk
2026-06-11 10:08:50,452,323,Center,Merunduk
2026-06-11 10:08:50,455,322,Center,Merunduk
2026-06-11 10:08:50,455,322,Center,Merunduk
2026-06-11 10:08:51,456,322,Center,Merunduk
2026-06-11 10:08:51,457,324,Center,Merunduk
2026-06-11 10:08:52,452,301,Center,Merunduk
2026-06-11 10:08:52,271,314,Center,Merunduk
2026-06-11 10:08:53,15,321,Center,Merunduk
2026-06-11 10:08:53,23,438,Center,Lompat
2026-06-11 10:08:53,-38,409,Center,Lompat
2026-06-11 10:08:54,211,305,Center,Merunduk
2026-06-11 10:08:54,211,306,Center,Merunduk
2026-06-11 10:08:55,205,306,Center,Merunduk
2026-06-11 10:08:55,216,306,Center,Merunduk
2026-06-11 10:08:56,248,307,Center,Merunduk
2026-06-11 10:08:56,260,312,Center,Merunduk
2026-06-11 10:08:57,74,347,Center,Merunduk
2026-06-11 10:08:57,150,316,Center,Merunduk
2026-06-11 10:08:57,106,301,Center,Merunduk
2026-06-11 10:08:58,175,322,Center,Merunduk
2026-06-11 10:08:58,140,333,Center,Merunduk
2026-06-11 10:08:59,136,330,Center,Merunduk
2026-06-11 10:08:59,134,328,Center,Lompat
2026-06-11 10:09:00,217,336,Center,Merunduk
2026-06-11 10:09:00,195,342,Center,Merunduk
2026-06-11 10:09:00,222,331,Center,Merunduk
2026-06-11 10:09:01,211,338,Center,Merunduk
2026-06-11 10:09:01,225,330,Center,Merunduk
2026-06-11 10:09:02,237,334,Center,Merunduk
2026-06-11 10:09:02,243,333,Center,Merunduk
2026-06-11 10:09:03,301,332,Center,Lompat
2026-06-11 10:09:03,301,329,Center,Lompat
2026-06-11 10:09:03,299,330,Center,Lompat
2026-06-11 10:09:04,300,327,Center,Lompat
2026-06-11 10:09:04,307,320,Center,Merunduk
2026-06-11 10:09:05,313,319,Center,Merunduk
2026-06-11 10:09:05,319,319,Center,Merunduk
2026-06-11 10:09:06,323,318,Center,Merunduk
2026-06-11 10:09:06,308,319,Center,Merunduk
2026-06-11 10:09:07,304,322,Center,Lompat
2026-06-11 10:09:07,306,320,Center,Merunduk
2026-06-11 10:09:08,351,285,Center,Merunduk
2026-06-11 10:09:09,374,263,Center,Merunduk
2026-06-11 10:09:09,375,261,Center,Merunduk
2026-06-11 10:09:21,307,212,Center,Lompat
2026-06-11 10:09:22,308,206,Center,Lompat
2026-06-11 10:09:22,310,205,Center,Lompat
2026-06-11 10:09:23,311,206,Center,Lompat
2026-06-11 10:09:23,313,206,Center,Lompat
2026-06-11 10:09:24,313,207,Center,Lompat
2026-06-11 10:09:24,313,207,Center,Lompat
2026-06-11 10:09:26,209,213,Left,Geser Kiri
2026-06-11 10:09:32,314,212,Center,Lompat
2026-06-11 10:09:32,314,209,Center,Lompat
2026-06-11 10:09:33,314,207,Center,Lompat
2026-06-11 10:09:33,315,207,Center,Lompat
2026-06-11 10:09:35,261,264,Center,Merunduk
2026-06-11 10:09:35,254,315,Center,Merunduk
2026-06-11 10:09:36,262,314,Center,Merunduk
2026-06-11 10:09:36,264,315,Center,Merunduk
2026-06-11 10:09:37,264,312,Center,Merunduk
2026-06-11 10:09:37,264,309,Center,Merunduk
2026-06-11 10:09:56,313,209,Center,Lompat
2026-06-11 10:09:56,318,205,Center,Lompat
2026-06-11 10:09:57,323,205,Center,Lompat
2026-06-11 10:09:57,319,205,Center,Lompat
2026-06-11 10:09:58,305,205,Center,Lompat
2026-06-11 10:09:58,306,205,Center,Lompat
2026-06-11 10:09:58,306,206,Center,Lompat
2026-06-11 10:10:12,305,221,Center,Lompat
2026-06-11 10:10:23,303,213,Center,Lompat
2026-06-11 10:10:23,302,212,Center,Lompat
2026-06-11 10:10:24,303,211,Center,Lompat
2026-06-11 10:10:24,304,210,Center,Lompat
2026-06-11 10:10:25,305,210,Center,Lompat
2026-06-11 10:10:25,306,210,Center,Lompat
2026-06-11 10:10:26,306,209,Center,Lompat
2026-06-11 10:10:26,307,208,Center,Lompat
2026-06-11 10:10:27,308,208,Center,Lompat
2026-06-11 10:10:27,308,208,Center,Lompat
2026-06-11 10:10:27,308,208,Center,Lompat
2026-06-11 10:10:28,308,208,Center,Lompat
2026-06-11 10:10:36,334,221,Center,Lompat
2026-06-11 10:10:36,335,220,Center,Lompat
2026-06-11 10:10:37,338,220,Center,Lompat
2026-06-11 10:10:37,338,219,Center,Lompat
2026-06-11 10:10:38,338,218,Center,Lompat
2026-06-11 10:10:38,337,218,Center,Lompat
2026-06-11 10:10:38,337,217,Center,Lompat
2026-06-11 10:10:39,334,217,Center,Lompat
2026-06-11 10:10:39,324,216,Center,Lompat
2026-06-11 10:10:40,322,216,Center,Lompat
2026-06-11 10:10:40,322,215,Center,Lompat
2026-06-11 10:10:41,321,214,Center,Lompat
2026-06-11 10:10:41,318,213,Center,Lompat
2026-06-11 10:10:42,318,214,Center,Lompat
2026-06-11 10:10:42,318,215,Center,Lompat
2026-06-11 10:11:38,307,209,Center,Lompat
2026-06-11 10:11:38,307,205,Center,Lompat
2026-06-11 10:11:39,308,204,Center,Lompat
2026-06-11 10:11:41,450,233,Right,Geser Kanan
2026-06-11 10:11:55,321,209,Center,Lompat
2026-06-11 10:11:56,320,207,Center,Lompat
2026-06-11 10:11:57,320,207,Center,Lompat
2026-06-11 10:11:57,320,205,Center,Lompat
2026-06-11 10:11:58,319,204,Center,Lompat
2026-06-11 10:11:58,319,204,Center,Lompat
2026-06-11 10:12:01,328,212,Center,Lompat
2026-06-11 10:12:02,326,207,Center,Lompat
2026-06-11 10:12:02,326,205,Center,Lompat
2026-06-11 10:12:04,418,220,Right,Geser Kanan
2026-06-11 10:12:05,408,269,Right,Merunduk
2026-06-11 10:12:05,356,313,Right,Merunduk
2026-06-11 10:12:06,354,296,Right,Merunduk
2026-06-11 10:12:09,204,228,Left,Geser Kiri
2026-06-11 10:12:10,216,224,Left,Lompat
2026-06-11 10:12:11,313,208,Left,Lompat
2026-06-11 10:12:11,325,208,Left,Lompat
2026-06-11 10:12:12,335,216,Center,Lompat
2026-06-11 10:12:13,334,206,Center,Lompat
2026-06-11 10:12:25,420,223,Right,Geser Kanan
2026-06-11 10:12:27,423,198,Right,Geser Kanan
2026-06-11 10:12:47,392,220,Center,Lompat
2026-06-11 10:12:47,490,217,Center,Lompat
2026-06-11 10:12:48,481,218,Center,Lompat
2026-06-11 10:12:48,478,220,Center,Lompat
2026-06-11 10:12:49,497,223,Center,Lompat
2026-06-11 10:12:49,499,222,Center,Lompat
2026-06-11 10:12:50,494,221,Center,Lompat
2026-06-11 10:12:50,498,221,Center,Lompat
2026-06-11 10:12:51,501,222,Center,Lompat
2026-06-11 10:12:51,503,223,Right,Geser Kanan
2026-06-11 10:12:53,513,227,Right,Lompat
2026-06-11 10:12:53,536,229,Right,Lompat
2026-06-11 10:12:54,548,230,Right,Lompat
2026-06-11 10:12:54,545,230,Right,Lompat
2026-06-11 10:12:54,546,231,Right,Lompat
2026-06-11 10:12:55,547,232,Right,Lompat
2026-06-11 10:12:55,546,232,Right,Lompat
2026-06-11 10:12:56,533,233,Right,Lompat
2026-06-11 10:12:56,515,225,Right,Lompat
2026-06-11 10:13:00,342,267,Center,Merunduk
2026-06-11 10:13:00,358,292,Center,Merunduk
2026-06-11 10:13:01,369,290,Center,Merunduk
2026-06-11 10:13:01,366,292,Center,Merunduk
2026-06-11 10:13:02,375,292,Center,Merunduk
2026-06-11 10:13:02,376,289,Center,Merunduk
2026-06-11 10:13:03,373,288,Center,Merunduk
2026-06-11 10:13:03,378,289,Center,Merunduk
2026-06-11 10:13:04,377,289,Center,Merunduk
2026-06-11 10:13:04,377,290,Center,Merunduk
2026-06-11 10:13:05,376,289,Center,Merunduk
2026-06-11 10:13:05,377,289,Center,Merunduk
2026-06-11 10:13:06,378,288,Center,Merunduk
2026-06-11 10:13:06,381,286,Center,Merunduk
2026-06-11 10:13:06,484,256,Center,Merunduk
2026-06-11 10:13:07,517,233,Right,Geser Kanan
2026-06-11 10:13:17,184,227,Left,Geser Kiri
2026-06-11 10:13:24,282,256,Center,Merunduk
2026-06-11 10:13:25,287,322,Center,Merunduk
2026-06-11 10:13:25,287,323,Center,Merunduk
2026-06-11 10:13:26,289,306,Center,Merunduk
2026-06-11 10:13:26,290,294,Center,Merunduk
2026-06-11 10:13:29,324,273,Center,Merunduk
2026-06-11 10:13:29,324,335,Center,Merunduk
2026-06-11 10:13:30,337,279,Center,Merunduk
2026-06-11 10:13:33,431,195,Right,Geser Kanan
2026-06-11 10:13:37,430,123,Right,Geser Kanan
2026-06-11 10:13:46,319,178,Center,Lompat
2026-06-11 10:13:49,428,202,Right,Geser Kanan
2026-06-11 10:13:51,428,208,Right,Geser Kanan
2026-06-11 10:13:54,222,192,Left,Geser Kiri
2026-06-11 10:14:10,425,200,Right,Geser Kanan
2026-06-11 10:14:12,449,205,Right,Geser Kanan
2026-06-11 10:14:14,217,187,Left,Geser Kiri
2026-06-11 10:14:27,359,200,Center,Lompat
2026-06-11 10:14:27,356,187,Center,Lompat
2026-06-11 10:14:27,344,181,Center,Lompat
2026-06-11 10:14:28,334,180,Center,Lompat
2026-06-11 10:14:28,329,180,Center,Lompat
2026-06-11 10:14:29,309,176,Center,Lompat
2026-06-11 10:14:29,294,172,Center,Lompat
2026-06-11 10:14:30,295,173,Center,Lompat
2026-06-11 10:14:30,296,176,Center,Lompat
2026-06-11 10:14:31,279,176,Center,Lompat
2026-06-11 10:14:31,281,177,Center,Lompat
2026-06-11 10:14:32,282,185,Center,Lompat
2026-06-11 10:14:33,291,183,Center,Lompat
2026-06-11 10:14:33,286,183,Center,Lompat
2026-06-11 10:14:34,287,181,Center,Lompat
2026-06-11 10:14:35,292,184,Center,Lompat
2026-06-11 10:14:36,293,185,Center,Lompat
2026-06-11 10:14:36,294,185,Center,Lompat
2026-06-11 10:14:37,295,185,Center,Lompat
2026-06-11 10:14:37,295,186,Center,Lompat
2026-06-11 10:14:38,292,185,Center,Lompat
2026-06-11 10:14:39,283,177,Center,Lompat
2026-06-11 10:14:40,282,177,Center,Lompat
2026-06-11 10:14:40,283,178,Center,Lompat
2026-06-11 10:14:41,287,177,Center,Lompat
2026-06-11 10:14:41,287,177,Center,Lompat
2026-06-11 10:14:42,288,177,Center,Lompat
2026-06-11 10:14:48,313,179,Center,Lompat
2026-06-11 10:14:49,315,179,Center,Lompat
2026-06-11 10:14:49,313,180,Center,Lompat
2026-06-11 10:14:50,299,181,Center,Lompat
2026-06-11 10:14:51,300,182,Center,Lompat
2026-06-11 10:14:51,299,181,Center,Lompat
2026-06-11 10:14:52,300,179,Center,Lompat
2026-06-11 10:14:52,300,177,Center,Lompat
2026-06-11 10:14:53,300,177,Center,Lompat
2026-06-11 10:14:56,308,165,Center,Lompat
2026-06-11 10:14:58,332,172,Center,Lompat
2026-06-11 10:14:58,336,166,Center,Lompat
2026-06-11 10:18:12,322,183,Center,Lompat
2026-06-11 10:18:14,218,186,Left,Geser Kiri
2026-06-11 10:18:17,422,203,Right,Geser Kanan
2026-06-11 10:18:21,418,200,Right,Geser Kanan
2026-06-11 10:18:48,381,190,Center,Lompat
2026-06-11 10:18:49,340,186,Center,Lompat
2026-06-11 10:18:49,296,191,Center,Lompat
2026-06-11 10:18:50,296,191,Center,Lompat
2026-06-11 10:18:50,293,192,Center,Lompat
2026-06-11 10:18:51,290,188,Center,Lompat
2026-06-11 10:18:51,290,188,Center,Lompat
2026-06-11 10:18:52,291,187,Center,Lompat
2026-06-11 10:18:52,291,187,Center,Lompat
2026-06-11 10:18:52,292,187,Center,Lompat
2026-06-11 10:18:53,292,186,Center,Lompat
2026-06-11 10:18:53,291,186,Center,Lompat
2026-06-11 10:18:54,291,186,Center,Lompat
2026-06-11 10:18:54,292,184,Center,Lompat
2026-06-11 10:18:55,292,183,Center,Lompat
2026-06-11 10:18:55,292,184,Center,Lompat
2026-06-11 10:18:56,292,184,Center,Lompat
2026-06-11 10:18:56,292,184,Center,Lompat
2026-06-11 10:18:57,292,184,Center,Lompat
2026-06-11 10:18:57,291,185,Center,Lompat
2026-06-11 10:18:57,291,185,Center,Lompat
2026-06-11 10:18:58,291,185,Center,Lompat
2026-06-11 10:18:58,249,185,Center,Lompat
2026-06-11 10:18:59,255,187,Center,Lompat
2026-06-11 10:18:59,257,190,Center,Lompat
2026-06-11 10:19:00,258,190,Center,Lompat
2026-06-11 10:19:00,252,191,Center,Lompat
2026-06-11 10:19:01,253,192,Center,Lompat
2026-06-11 10:19:01,252,192,Center,Lompat
2026-06-11 10:19:01,251,192,Center,Lompat
2026-06-11 10:19:02,249,193,Center,Lompat
2026-06-11 10:19:02,247,193,Center,Lompat
2026-06-11 10:19:03,284,187,Center,Lompat
2026-06-11 10:19:03,276,192,Center,Lompat
2026-06-11 10:19:04,276,195,Center,Lompat
2026-06-11 10:19:04,318,189,Center,Lompat
2026-06-11 10:19:05,315,184,Center,Lompat
2026-06-11 10:19:05,290,189,Center,Lompat
2026-06-11 10:19:06,277,190,Center,Lompat
2026-06-11 10:19:06,263,194,Center,Lompat
2026-06-11 10:19:06,258,193,Center,Lompat
2026-06-11 10:19:07,261,193,Center,Lompat
2026-06-11 10:19:07,263,194,Center,Lompat
2026-06-11 10:19:08,263,196,Center,Lompat
2026-06-11 10:19:08,263,198,Center,Lompat
2026-06-11 10:19:09,263,200,Center,Lompat
2026-06-11 10:19:09,265,199,Center,Lompat
2026-06-11 10:19:10,268,196,Center,Lompat
2026-06-11 10:19:10,269,196,Center,Lompat
2026-06-11 10:19:10,269,196,Center,Lompat
2026-06-11 10:19:11,269,196,Center,Lompat
2026-06-11 10:19:11,269,193,Center,Lompat
2026-06-11 10:19:12,269,193,Center,Lompat
2026-06-11 10:19:12,268,194,Center,Lompat
2026-06-11 10:19:13,268,194,Center,Lompat
2026-06-11 10:19:13,271,194,Center,Lompat
2026-06-11 10:19:14,275,194,Center,Lompat
2026-06-11 10:19:18,308,179,Center,Lompat
2026-06-11 10:19:18,286,175,Center,Lompat
2026-06-11 10:19:21,351,180,Center,Lompat
2026-06-11 10:19:22,350,182,Center,Lompat
2026-06-11 10:19:23,350,183,Center,Lompat
2026-06-11 10:19:24,346,183,Center,Lompat
2026-06-11 10:19:24,288,184,Center,Lompat
2026-06-11 10:19:24,270,187,Center,Lompat
2026-06-11 10:19:25,259,183,Center,Lompat
2026-06-11 10:19:25,256,181,Center,Lompat
2026-06-11 10:19:26,262,181,Center,Lompat
2026-06-11 10:19:26,264,178,Center,Lompat
2026-06-11 10:19:27,267,177,Center,Lompat
2026-06-11 10:19:27,280,177,Center,Lompat
2026-06-11 10:19:28,334,179,Center,Lompat
2026-06-11 10:19:33,348,175,Center,Lompat
2026-06-11 10:19:37,338,181,Center,Lompat
2026-06-11 10:19:37,341,181,Center,Lompat
2026-06-11 10:19:43,367,180,Center,Lompat
2026-06-11 10:19:58,215,188,Left,Geser Kiri
2026-06-11 10:20:01,318,172,Center,Lompat
2026-06-11 10:20:01,313,171,Center,Lompat
2026-06-11 10:20:04,432,195,Right,Geser Kanan
